country_region_code;country_region;sub_region_1;iso_3166_2_code;place_id;date;retail_and_recreation_percent_change_from_baseline;grocery_and_pharmacy_percent_change_from_baseline;parks_percent_change_from_baseline;transit_stations_percent_change_from_baseline;workplaces_percent_change_from_baseline;residential_percent_change_from_baseline
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-05-12;43;0;-1;0;15;7
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-05-13;39;0;-12;0;15;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-05-14;43;0;-17;0;4;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-05-15;0;0;-7;0;-11;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-05-16;35;0;-13;0;14;9
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-05-17;37;0;-8;0;13;7
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-05-18;38;0;-7;0;11;7
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-05-19;36;0;-7;0;10;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-05-20;34;0;-23;0;11;9
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-05-21;29;0;-29;0;2;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-05-22;18;0;-28;0;-14;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-05-23;32;0;-18;0;16;9
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-05-24;38;0;-9;0;13;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-05-25;33;0;-8;0;13;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-05-26;34;0;-22;0;13;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-05-27;39;0;-17;0;15;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-05-28;36;0;-25;0;0;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-05-29;0;0;-21;0;-8;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-05-30;34;0;-18;0;13;9
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-05-31;38;0;-12;0;11;7
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-01;35;0;-7;0;9;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-02;38;0;-7;0;15;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-03;33;0;-15;0;17;10
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-04;35;0;-20;0;2;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-05;1;0;-39;0;-27;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-06;27;0;-25;0;7;12
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-07;36;0;-7;0;10;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-08;33;0;-8;0;11;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-09;38;0;-7;0;13;9
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-10;34;0;-21;0;16;9
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-11;37;0;-15;0;7;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-12;0;0;-9;0;-14;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-13;36;0;-17;0;14;9
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-14;30;0;-18;0;8;10
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-15;37;0;-7;0;9;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-16;0;0;-4;0;10;6
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-17;56;0;-5;0;-23;13
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-18;35;0;-22;0;-4;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-19;0;0;-12;0;-15;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-20;34;0;-22;0;0;13
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-21;37;0;-7;0;-5;11
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-22;0;0;10;0;-4;9
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-23;0;0;-6;0;0;9
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-24;48;0;-8;0;3;7
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-25;40;0;-12;0;8;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-26;0;0;8;0;-8;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-27;41;0;-4;0;17;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-28;0;0;4;0;11;6
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-29;0;0;10;0;14;7
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-06-30;0;0;0;0;15;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-01;41;0;-11;0;20;6
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-02;36;0;-20;0;3;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-03;0;0;-14;0;-10;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-04;40;0;-8;0;-1;11
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-05;38;0;2;0;-2;10
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-06;34;0;1;0;-2;9
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-07;41;0;2;0;14;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-08;31;0;-4;0;17;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-09;41;0;-4;0;10;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-10;0;0;6;0;-13;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-11;34;0;-15;0;14;9
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-12;39;0;2;0;11;7
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-13;39;0;-1;0;11;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-14;0;0;1;0;17;7
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-15;42;0;3;0;19;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-16;40;0;-3;0;11;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-17;0;0;6;0;-7;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-18;39;0;1;0;18;11
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-19;36;0;3;0;13;11
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-20;0;0;7;0;12;7
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-21;0;0;10;0;19;6
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-22;42;0;-7;0;17;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-23;43;0;-4;0;9;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-24;0;0;17;0;-11;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-25;0;0;-1;0;18;10
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-26;0;0;9;0;14;7
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-27;0;0;9;0;14;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-28;0;0;7;0;18;7
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-29;53;0;1;0;17;6
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-30;51;0;4;0;9;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-07-31;0;0;11;0;-8;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-01;0;0;19;0;-4;9
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-02;0;0;20;0;-11;10
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-03;0;0;37;0;-10;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-04;0;0;44;0;-12;9
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-05;0;0;45;0;-13;11
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-06;41;0;18;0;-20;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-07;0;0;21;0;-8;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-08;42;0;3;0;15;9
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-09;0;0;14;0;14;5
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-10;0;0;16;0;13;7
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-11;0;0;4;0;16;7
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-12;45;0;3;0;21;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-13;43;0;-6;0;11;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-14;0;0;16;0;-7;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-15;0;0;14;0;17;10
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-16;0;0;16;0;17;9
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-17;0;0;25;0;17;9
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-18;0;0;20;0;20;9
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-19;57;0;11;0;20;9
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-20;51;0;5;0;6;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-21;0;0;16;0;-8;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-22;0;0;3;0;17;10
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-23;0;0;10;0;17;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-24;0;0;21;0;17;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-25;0;0;14;0;24;7
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-26;55;0;2;0;18;10
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-27;0;0;8;0;17;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-28;0;0;13;0;-1;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-29;0;0;9;0;21;9
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-30;0;0;7;0;14;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-08-31;0;0;13;0;19;6
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-01;0;0;6;0;18;7
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-02;46;0;-6;0;19;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-03;53;0;-3;0;0;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-04;0;0;3;0;-10;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-05;0;0;8;0;22;7
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-06;0;0;14;0;18;6
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-07;0;0;27;0;17;7
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-08;0;0;10;0;14;9
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-09;50;0;-1;0;27;7
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-10;46;0;-11;0;14;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-11;0;0;2;0;-3;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-12;0;0;1;0;27;7
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-13;0;0;5;0;20;6
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-14;0;0;15;0;19;4
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-15;0;0;31;0;-25;12
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-16;44;0;5;0;-10;14
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-17;46;0;-8;0;7;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-18;0;0;0;0;-10;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-19;43;0;9;0;18;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-20;41;0;-2;0;19;7
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-21;35;0;1;0;-2;12
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-22;37;0;-7;0;4;11
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-23;45;0;-1;0;8;11
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-24;43;0;-12;0;9;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-25;0;0;-2;0;-8;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-26;44;0;-1;0;22;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-27;0;0;7;0;20;6
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-28;0;0;13;0;19;7
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-29;0;0;5;0;22;7
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-09-30;49;0;-2;0;26;6
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-10-01;52;0;-9;0;10;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-10-02;0;0;2;0;-3;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-10-03;0;0;7;0;23;8
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-10-04;0;0;6;0;20;6
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-10-05;0;0;16;0;18;6
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-10-06;0;0;10;0;25;6
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-10-07;45;0;0;0;27;7
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-10-08;47;0;-10;0;9;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-10-09;12;0;-24;0;-13;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-10-10;-22;0;-50;0;-44;0
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-10-11;38;0;-5;0;-9;12
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-10-12;40;0;9;0;8;9
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-10-13;0;0;4;0;11;9
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-10-14;45;0;-3;0;16;10
SV;El Salvador;La Unión Department;SV-UN;ChIJy6O9EC40ZY8R4URqXg0Kxn8;2022-10-15;44;0;-11;0;11;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-01;0;0;-25;0;-61;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-02;0;0;-4;0;-28;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-03;0;0;9;0;-19;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-04;0;0;22;0;-17;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-05;0;0;34;0;-8;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-06;0;0;12;0;-9;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-07;0;0;12;0;1;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-08;0;0;-6;0;1;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-09;0;0;-12;0;-16;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-10;0;0;15;0;-10;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-11;0;0;4;0;-7;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-12;0;0;14;0;-9;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-13;0;0;14;0;-9;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-14;0;0;9;0;8;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-15;0;0;-4;0;5;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-16;0;0;-9;0;-21;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-17;0;0;-4;0;-8;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-18;0;0;-1;0;-7;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-19;0;0;6;0;-8;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-20;0;0;0;0;-14;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-21;0;0;-3;0;1;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-22;0;0;-13;0;-3;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-23;0;0;-14;0;-8;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-24;0;0;3;0;-11;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-25;0;0;8;0;-14;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-26;0;0;8;0;-8;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-27;0;0;2;0;-8;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-28;0;0;-1;0;3;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-29;0;0;0;0;0;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-30;0;0;-11;0;-7;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-01-31;0;0;-9;0;-2;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-02-01;0;0;24;0;-1;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-02-02;0;0;6;0;-2;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-02-03;0;0;4;0;-7;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-02-04;0;0;6;0;12;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-02-05;0;0;-16;0;-3;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-02-06;0;0;-7;0;-11;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-02-07;0;0;9;0;0;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-02-08;0;0;2;0;-4;0
SV;El Salvador;Morazán Department;SV-MO;ChIJSXeMaB0gZY8Ry9DNr_zc_z0;2022-02-09;0;0;17;0;-5;0
